order_id;order_date;ship_date;customer;manufactory;product_name;segment;category;subcategory;region;zip;city;state;country;discount;profit;quantity;sales;profit_margin
US-2023-130505;12/10/2022;12/10/2022;Natalie Fritzler;Chromcraft;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";Consumer;Furniture;Tables;East;26003;Wheeling;West Virginia;United States;30%;-769536,00;3;673344,0;-0,1
US-2023-149146;12/10/2022;12/10/2022;Sean Miller;Xerox;Xerox 1989;Home Office;Office Supplies;Paper;South;28110;Monroe;North Carolina;United States;20%;26892,00;2;7968,0;0,3
US-2023-150091;12/10/2022;10/16/2022;Nora Paige;Global;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;Consumer;Furniture;Bookcases;East;8701;Lakewood;New Jersey;United States;0%;129294,00;5;2154,9;0,1
US-2023-150091;12/10/2022;10/16/2022;Nora Paige;DAX;DAX Two-Tone Silver Metal Document Frame;Consumer;Furniture;Furnishings;East;8701;Lakewood;New Jersey;United States;0%;174064,00;2;40,5;0,4
US-2023-150091;12/10/2022;10/16/2022;Nora Paige;Other;OIC Colored Binder Clips, Assorted Sizes;Consumer;Office Supplies;Fasteners;East;8701;Lakewood;New Jersey;United States;0%;8771,00;5;17,9;0,5
US-2023-150091;12/10/2022;10/16/2022;Nora Paige;Imation;Imation 8gb Micro Traveldrive Usb 2,0 Flash Drive;Consumer;Technology;Accessories;East;8701;Lakewood;New Jersey;United States;0%;4,95;3;45,0;0,1
US-2023-152702;12/10/2022;10/16/2022;Steve Nguyen;Global;Global Stack Chair without Arms, Black;Home Office;Furniture;Chairs;Central;61107;Rockford;Illinois;United States;30%;-18186,00;14;254604,0;-0,1
US-2023-152933;12/10/2022;10/16/2022;Matthew Grinstein;Xerox;Xerox 1993;Home Office;Office Supplies;Paper;Central;75081;Dallas;Texas;United States;20%;37584,00;2;10368,0;0,4
US-2023-152933;12/10/2022;10/16/2022;Matthew Grinstein;Plantronics;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;Home Office;Technology;Accessories;Central;75081;Dallas;Texas;United States;20%;1286805,00;3;791,9;0,2
US-2023-152933;12/10/2022;10/16/2022;Matthew Grinstein;Other;Clarity 53712;Home Office;Technology;Phones;Central;75081;Dallas;Texas;United States;20%;277158,00;7;369544,0;0,1
US-2023-168655;12/10/2022;10/18/2022;Michelle Lonsdale;GBC;GBC Twin Loop Wire Binding Elements;Corporate;Office Supplies;Binders;West;87105;Albuquerque;New Mexico;United States;20%;29952,00;3;79872,0;0,4
US-2023-168655;12/10/2022;10/18/2022;Michelle Lonsdale;WD My Passport;WD My Passport Ultra 2TB Portable External Hard Drive;Corporate;Technology;Accessories;West;87105;Albuquerque;New Mexico;United States;0%;95,20;5;595,0;0,2
US-2023-169362;12/10/2022;10/15/2022;Sung Pak;Logitech;Logitech Wireless Touch Keyboard K400;Corporate;Technology;Accessories;Central;75217;Dallas;Texas;United States;20%;-14994,00;2;39984,0;0,0
US-2023-169607;12/10/2022;10/15/2022;Christina Anderson;Xerox;Xerox 1952;Consumer;Office Supplies;Paper;East;10024;New York City;New York;United States;0%;46812,00;2;10,0;0,5
US-2023-103212;10/13/2022;10/14/2022;Michelle Huthwaite;Bretford;Bretford Rectangular Conference Table Tops;Consumer;Furniture;Tables;South;70506;Lafayette;Louisiana;United States;0%;3460396,00;4;1504,5;0,2
US-2023-103212;10/13/2022;10/14/2022;Michelle Huthwaite;Avery;Avery 52;Consumer;Office Supplies;Labels;South;70506;Lafayette;Louisiana;United States;0%;52029,00;3;11,1;0,5
US-2023-103212;10/13/2022;10/14/2022;Michelle Huthwaite;Xerox;Xerox 231;Consumer;Office Supplies;Paper;South;70506;Lafayette;Louisiana;United States;0%;124416,00;4;25,9;0,5
US-2023-116519;10/13/2022;10/15/2022;Craig Reiter;Avanti;Avanti 4,4 Cu, Ft, Refrigerator;Consumer;Office Supplies;Appliances;East;10009;New York City;New York;United States;0%;253372,00;5;904,9;0,3
US-2023-132976;10/13/2022;10/17/2022;Andrew Gjertsen;Avery;Avery 489;Corporate;Office Supplies;Labels;East;19140;Philadelphia;Pennsylvania;United States;20%;8694,00;3;24,8;0,4
US-2023-132976;10/13/2022;10/17/2022;Andrew Gjertsen;Other;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;Corporate;Office Supplies;Paper;East;19140;Philadelphia;Pennsylvania;United States;20%;40768,00;2;11648,0;0,4
US-2023-132976;10/13/2022;10/17/2022;Andrew Gjertsen;Adams;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";Corporate;Office Supplies;Paper;East;19140;Philadelphia;Pennsylvania;United States;20%;59072,00;4;18176,0;0,3
US-2023-132976;10/13/2022;10/17/2022;Andrew Gjertsen;Eldon;Eldon Simplefile Box Office;Corporate;Office Supplies;Storage;East;19140;Philadelphia;Pennsylvania;United States;20%;59712,00;6;59712,0;0,1
US-2023-135909;10/13/2022;10/20/2022;Jane Waco;Fellowes;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;Corporate;Office Supplies;Binders;West;95823;Sacramento;California;United States;20%;1906485,00;5;5084,0;0,4
US-2023-135909;10/13/2022;10/20/2022;Jane Waco;Logitech;Logitech Media Keyboard K200;Corporate;Technology;Accessories;West;95823;Sacramento;California;United States;0%;398886,00;6;209,9;0,2
US-2023-135909;10/13/2022;10/20/2022;Jane Waco;Anker;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;Corporate;Technology;Phones;West;95823;Sacramento;California;United States;20%;-7996,00;2;31984,0;-0,3
US-2023-148831;10/13/2022;10/15/2022;Alan Hwang;Other;Trav-L-File Heavy-Duty Shuttle II, Black;Consumer;Office Supplies;Storage;South;40214;Louisville;Kentucky;United States;0%;104568,00;8;348,6;0,3
US-2023-163160;10/13/2022;10/16/2022;Troy Staebel;DAX;Dax Clear Box Frame;Consumer;Furniture;Furnishings;Central;61032;Freeport;Illinois;United States;60%;-68094,00;3;10476,0;-0,7
US-2023-163160;10/13/2022;10/16/2022;Troy Staebel;GBC;GBC VeloBinder Electric Binding Machine;Consumer;Office Supplies;Binders;Central;61032;Freeport;Illinois;United States;80%;-145176,00;4;96784,0;-1,5
US-2023-163160;10/13/2022;10/16/2022;Troy Staebel;Easy-staple paper;Easy-staple paper;Consumer;Office Supplies;Paper;Central;61032;Freeport;Illinois;United States;20%;205764,00;3;63312,0;0,3
US-2023-126123;10/14/2022;10/18/2022;Anthony Garverick;GBC;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";Home Office;Office Supplies;Binders;Central;60623;Chicago;Illinois;United States;80%;-424638,00;9;27396,0;-1,6
US-2023-126123;10/14/2022;10/18/2022;Anthony Garverick;Other;Catalog Binders with Expanding Posts;Home Office;Office Supplies;Binders;Central;60623;Chicago;Illinois;United States;80%;-23548,00;1;13456,0;-1,8
US-2023-150707;10/14/2022;10/19/2022;Ed Ludwig;Acco;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";Home Office;Office Supplies;Binders;East;21044;Columbia;Maryland;United States;0%;184534,00;7;37,7;0,5
US-2023-151183;10/14/2022;10/19/2022;Berenike Kampe;Verbatim;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;Consumer;Technology;Accessories;West;94110;San Francisco;California;United States;0%;152988,00;4;46,4;0,3
US-2023-168837;10/14/2022;10/17/2022;Joni Wasserman;C-Line;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;Consumer;Furniture;Furnishings;West;94601;Oakland;California;United States;0%;36894,00;2;9,5;0,4
US-2023-100237;10/15/2022;10/19/2022;Stuart Van;Avery;Avery Hi-Liter Smear-Safe Highlighters;Corporate;Office Supplies;Art;West;84057;Orem;Utah;United States;0%;42048,00;2;11,7;0,4
US-2023-106033;10/15/2022;10/18/2022;Frank Gastineau;Panasonic;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;Home Office;Office Supplies;Art;West;94110;San Francisco;California;United States;0%;26376,00;4;87,9;0,3
US-2023-113670;10/15/2022;10/17/2022;Roland Schwarz;Bush;Bush Advantage Collection Round Conference Table;Corporate;Furniture;Tables;West;90045;Los Angeles;California;United States;20%;6378,00;3;510,2;0,0
US-2023-113670;10/15/2022;10/17/2022;Roland Schwarz;Xerox;Xerox 1919;Corporate;Office Supplies;Paper;West;90045;Los Angeles;California;United States;0%;1004255,00;5;205,0;0,5
US-2023-142643;10/15/2022;10/20/2022;Dionis Lloyd;Executive Impressions;"Executive Impressions 14"" Two-Color Numerals Wall Clock";Corporate;Furniture;Furnishings;West;91360;Thousand Oaks;California;United States;0%;93152,00;1;22,7;0,4
US-2023-142643;10/15/2022;10/20/2022;Dionis Lloyd;Avery;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;Corporate;Office Supplies;Labels;West;91360;Thousand Oaks;California;United States;0%;70219,00;5;152,7;0,5
US-2023-154949;10/15/2022;10/19/2022;Marc Crier;Avery;Avery 478;Consumer;Office Supplies;Labels;West;93010;Camarillo;California;United States;0%;72177,00;3;14,7;0,5
US-2023-164819;10/15/2022;10/19/2022;Ricardo Sperren;Universal;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;Corporate;Office Supplies;Labels;East;6824;Fairfield;Connecticut;United States;0%;6003,00;5;13,1;0,5
US-2023-111577;10/16/2022;10/21/2022;Anthony Jacobs;Other;Green Bar Computer Printout Paper;Corporate;Office Supplies;Paper;West;85254;Scottsdale;Arizona;United States;20%;1115688,00;7;307776,0;0,4
US-2023-132234;10/16/2022;10/18/2022;Maribeth Yedwab;Executive Impressions;Executive Impressions Supervisor Wall Clock;Corporate;Furniture;Furnishings;East;10011;New York City;New York;United States;0%;175136,00;13;547,3;0,3
US-2023-158386;10/16/2022;10/21/2022;Bobby Odegard;Other;Large Capacity Hanging Post Binders;Consumer;Office Supplies;Binders;South;40475;Richmond;Kentucky;United States;0%;57385,00;5;124,8;0,5
US-2023-159100;10/16/2022;10/21/2022;Victoria Pisteka;Balt;Balt Solid Wood Round Tables;Corporate;Furniture;Tables;South;38401;Columbia;Tennessee;United States;40%;-9688833,00;7;1875258,0;-0,5
US-2023-159100;10/16/2022;10/21/2022;Victoria Pisteka;Memorex;Memorex Mini Travel Drive 8 GB USB 2,0 Flash Drive;Corporate;Technology;Accessories;South;38401;Columbia;Tennessee;United States;20%;44004,00;2;18528,0;0,2
US-2023-159282;10/16/2022;10/21/2022;Gary Hansen;Other;Swingline SM12-08 MicroCut Jam Free Shredder;Home Office;Technology;Machines;West;85364;Yuma;Arizona;United States;70%;-479988,00;5;599985,0;-0,8
US-2023-114804;10/17/2022;10/19/2022;Barry Französisch;Panasonic;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;Corporate;Technology;Phones;West;95351;Modesto;California;United States;20%;46193,00;1;52792,0;0,1
US-2023-123246;10/17/2022;10/19/2022;Astrea Jones;Other;Economy #2 Pencils;Consumer;Office Supplies;Art;West;92037;San Diego;California;United States;0%;27664,00;4;10,6;0,3
US-2023-165603;10/17/2022;10/19/2022;Saphhira Shifley;Xerox;Xerox 1958;Corporate;Office Supplies;Paper;East;2886;Warwick;Rhode Island;United States;0%;62208,00;2;13,0;0,5
US-2023-165603;10/17/2022;10/19/2022;Saphhira Shifley;Other;2300 Heavy-Duty Transfer File Systems by Perma;Corporate;Office Supplies;Storage;East;2886;Warwick;Rhode Island;United States;0%;94924,00;2;50,0;0,2
US-2023-106432;10/19/2022;10/24/2022;Christina Anderson;Rush;Rush Hierlooms Collection Rich Wood Bookcases;Consumer;Furniture;Bookcases;Central;76706;Waco;Texas;United States;32%;-917586,00;3;3283992,0;-0,3
US-2023-106432;10/19/2022;10/24/2022;Christina Anderson;Other;"SlimView Poly Binder, 3/8""";Consumer;Office Supplies;Binders;Central;76706;Waco;Texas;United States;80%;-35224,00;2;2072,0;-1,7
US-2023-107727;10/19/2022;10/23/2022;Matt Abelman;Easy-staple paper;Easy-staple paper;Home Office;Office Supplies;Paper;Central;77095;Houston;Texas;United States;20%;99468,00;3;29472,0;0,3
US-2023-117653;10/19/2022;10/23/2022;Mary O'Rourke;Lesro;Lesro Round Back Collection Coffee Table, End Table;Consumer;Furniture;Tables;Central;60623;Chicago;Illinois;United States;50%;-675435,00;1;91275,0;-0,7
US-2023-120390;10/19/2022;10/26/2022;Tracy Hopkins;GBC;GBC DocuBind P400 Electric Binding System;Home Office;Office Supplies;Binders;South;27217;Burlington;North Carolina;United States;70%;-13065504,00;4;1633188,0;-0,8
US-2023-125199;10/19/2022;10/25/2022;Harry Marie;Boston;Boston 16801 Nautilus Battery Pencil Sharpener;Corporate;Office Supplies;Art;East;19120;Philadelphia;Pennsylvania;United States;20%;92442,00;7;123256,0;0,1
US-2023-125199;10/19/2022;10/25/2022;Harry Marie;Other;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";Corporate;Office Supplies;Paper;East;19120;Philadelphia;Pennsylvania;United States;20%;7,40;4;23,7;0,3
US-2023-125199;10/19/2022;10/25/2022;Harry Marie;Other;Digium D40 VoIP phone;Corporate;Technology;Phones;East;19120;Philadelphia;Pennsylvania;United States;40%;-567556,00;4;309576,0;-0,2
US-2023-125388;10/19/2022;10/23/2022;Michael Paige;Westinghouse;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black;Corporate;Furniture;Furnishings;East;1841;Lawrence;Massachusetts;United States;0%;147056,00;4;56,6;0,3
US-2023-125388;10/19/2022;10/23/2022;Michael Paige;Other;Crate-A-Files;Corporate;Office Supplies;Storage;East;1841;Lawrence;Massachusetts;United States;0%;8502,00;3;32,7;0,3
US-2023-125990;10/19/2022;10/23/2022;Joy Smith;Other;JM Magazine Binder;Consumer;Office Supplies;Binders;West;94122;San Francisco;California;United States;20%;138684,00;3;39624,0;0,4
US-2023-131492;10/19/2022;10/24/2022;Hilary Holden;Linden;"Linden 10"" Round Wall Clock, Black";Corporate;Furniture;Furnishings;West;94110;San Francisco;California;United States;0%;103904,00;2;30,6;0,3
US-2023-131492;10/19/2022;10/24/2022;Hilary Holden;Other;Anderson Hickey Conga Table Tops & Accessories;Corporate;Furniture;Tables;West;94110;San Francisco;California;United States;20%;-33506,00;2;24368,0;-0,1
US-2023-131492;10/19/2022;10/24/2022;Hilary Holden;Ampad;Ampad #10 Peel & Seel Holiday Envelopes;Corporate;Office Supplies;Envelopes;West;94110;San Francisco;California;United States;0%;43008,00;2;9,0;0,5
US-2023-131492;10/19/2022;10/24/2022;Hilary Holden;Avery;Avery 518;Corporate;Office Supplies;Labels;West;94110;San Francisco;California;United States;0%;15,12;10;31,5;0,5
US-2023-159457;10/19/2022;10/26/2022;Rick Duston;Other;QVS USB Car Charger 2-Port 2,1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;Consumer;Technology;Phones;Central;77095;Houston;Texas;United States;20%;52125,00;3;16,7;0,3
US-2023-103065;10/20/2022;10/20/2022;Pete Takahito;DAX;DAX Wood Document Frame;Consumer;Furniture;Furnishings;South;32216;Jacksonville;Florida;United States;20%;60412,00;4;43936,0;0,1
US-2023-103065;10/20/2022;10/20/2022;Pete Takahito;Prang;Prang Drawing Pencil Set;Consumer;Office Supplies;Art;South;32216;Jacksonville;Florida;United States;20%;1112,00;2;4448,0;0,3
US-2023-103065;10/20/2022;10/20/2022;Pete Takahito;REDIFORM;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";Consumer;Office Supplies;Paper;South;32216;Jacksonville;Florida;United States;20%;2502,00;1;6672,0;0,4
US-2023-103065;10/20/2022;10/20/2022;Pete Takahito;Other;Woodgrain Magazine Files by Perma;Consumer;Office Supplies;Storage;South;32216;Jacksonville;Florida;United States;20%;-0,77;2;4768,0;-0,2
US-2023-104822;10/20/2022;10/20/2022;Rick Bensley;Avery;Avery 478;Home Office;Office Supplies;Labels;East;10024;New York City;New York;United States;0%;120295,00;5;24,6;0,5
US-2023-115252;10/20/2022;10/25/2022;Muhammed Yedwab;Other;Great White Multi-Use Recycled Paper (20Lb, and 84 Bright);Corporate;Office Supplies;Paper;South;27707;Durham;North Carolina;United States;20%;4485,00;3;14352,0;0,3
US-2023-115252;10/20/2022;10/25/2022;Muhammed Yedwab;Other;PayAnywhere Card Reader;Corporate;Technology;Phones;South;27707;Durham;North Carolina;United States;20%;13986,00;2;15984,0;0,1
US-2023-146416;10/20/2022;10/22/2022;Justin Ellison;Wilson Jones;Wilson Jones Four-Pocket Poly Binders;Corporate;Office Supplies;Binders;West;95695;Woodland;California;United States;20%;75864,00;4;20928,0;0,4
US-2023-146416;10/20/2022;10/22/2022;Justin Ellison;Avery;Avery 510;Corporate;Office Supplies;Labels;West;95695;Woodland;California;United States;0%;1,80;1;3,8;0,5
US-2023-147277;10/20/2022;10/24/2022;Ed Braxton;Chromcraft;Chromcraft Rectangular Conference Tables;Corporate;Furniture;Tables;East;44312;Akron;Ohio;United States;40%;-758304,00;2;284364,0;-0,3
US-2023-147277;10/20/2022;10/24/2022;Ed Braxton;Other;Deluxe Rollaway Locking File with Drawer;Corporate;Office Supplies;Storage;East;44312;Akron;Ohio;United States;20%;665408,00;2;665408,0;0,1
US-2023-158722;10/20/2022;10/26/2022;Matt Abelman;Xerox;Xerox 1887;Home Office;Office Supplies;Paper;East;19120;Philadelphia;Pennsylvania;United States;20%;159348,00;3;45528,0;0,4
US-2023-158743;10/20/2022;10/27/2022;Ivan Gibson;Eldon;Eldon Spacemaker Box, Quick-Snap Lid, Clear;Consumer;Office Supplies;Art;South;72209;Little Rock;Arkansas;United States;0%;41416,00;4;13,4;0,3
US-2023-158743;10/20/2022;10/27/2022;Ivan Gibson;Other;Binding Machine Supplies;Consumer;Office Supplies;Binders;South;72209;Little Rock;Arkansas;United States;0%;70008,00;5;145,9;0,5
US-2023-158743;10/20/2022;10/27/2022;Ivan Gibson;Xerox;Xerox 1884;Consumer;Office Supplies;Paper;South;72209;Little Rock;Arkansas;United States;0%;187812,00;2;40,0;0,5
US-2023-100356;10/21/2022;10/25/2022;Susan Pistek;Belkin;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;Consumer;Office Supplies;Appliances;Central;60653;Chicago;Illinois;United States;80%;-623792,00;2;23992,0;-2,6
US-2023-113453;10/21/2022;10/28/2022;Charles McCrossin;Acco;Acco Perma 2700 Stacking Storage Drawers;Consumer;Office Supplies;Storage;East;19143;Philadelphia;Pennsylvania;United States;20%;-4461,00;3;71376,0;-0,1
US-2023-113453;10/21/2022;10/28/2022;Charles McCrossin;Mitel;Mitel MiVoice 5330e IP Phone;Consumer;Technology;Phones;East;19143;Philadelphia;Pennsylvania;United States;40%;-769972,00;2;329988,0;-0,2
US-2023-113558;10/21/2022;10/26/2022;Patricia Hirasaki;Global;Global Commerce Series High-Back Swivel/Tilt Chairs;Home Office;Furniture;Chairs;South;33801;Lakeland;Florida;United States;20%;42747,00;3;683952,0;0,1
US-2023-113558;10/21/2022;10/26/2022;Patricia Hirasaki;Eldon;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;Home Office;Furniture;Furnishings;South;33801;Lakeland;Florida;United States;20%;51408,00;3;45696,0;0,1
US-2023-117331;10/21/2022;10/28/2022;Natalie DeCherney;Other;Lock-Up Easel 'Spel-Binder';Consumer;Office Supplies;Binders;West;85301;Glendale;Arizona;United States;70%;-65619,00;1;8559,0;-0,8
US-2023-117422;10/21/2022;10/25/2022;Frank Carlisle;Avanti;Avanti 1,7 Cu, Ft, Refrigerator;Home Office;Office Supplies;Appliances;East;44107;Lakewood;Ohio;United States;20%;161568,00;2;161568,0;0,1
US-2023-117422;10/21/2022;10/25/2022;Frank Carlisle;Other;"SlimView Poly Binder, 3/8""";Home Office;Office Supplies;Binders;East;44107;Lakewood;Ohio;United States;70%;-49728,00;4;6216,0;-0,8
US-2023-117422;10/21/2022;10/25/2022;Frank Carlisle;Other;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";Home Office;Office Supplies;Paper;East;44107;Lakewood;Ohio;United States;20%;13716,00;1;4064,0;0,3
US-2023-142125;10/21/2022;10/27/2022;Jennifer Braxton;GBC;GBC Instant Report Kit;Corporate;Office Supplies;Binders;Central;53209;Milwaukee;Wisconsin;United States;0%;19,41;6;38,8;0,5
US-2023-142125;10/21/2022;10/27/2022;Jennifer Braxton;Acco;Acco 3-Hole Punch;Corporate;Office Supplies;Binders;Central;53209;Milwaukee;Wisconsin;United States;0%;10512,00;5;21,9;0,5
US-2023-145884;10/21/2022;10/21/2022;Sara Luxemburg;Bevis;Bevis Boat-Shaped Conference Table;Home Office;Furniture;Tables;Central;74403;Muskogee;Oklahoma;United States;0%;629064,00;1;262,1;0,2
US-2023-145884;10/21/2022;10/21/2022;Sara Luxemburg;Polycom;Polycom VVX 310 VoIP phone;Home Office;Technology;Phones;Central;74403;Muskogee;Oklahoma;United States;0%;3743792,00;8;1439,9;0,3
US-2023-148166;10/21/2022;10/26/2022;Neil Knudson;Newell;Newell 33;Home Office;Office Supplies;Art;South;32725;Deltona;Florida;United States;20%;20088,00;4;17856,0;0,1
US-2023-154410;10/21/2022;10/24/2022;Michael Dominguez;SAFCO;SAFCO Boltless Steel Shelving;Corporate;Office Supplies;Storage;Central;46203;Indianapolis;Indiana;United States;0%;90912,00;8;909,1;0,0
US-2023-167094;10/21/2022;10/22/2022;Damala Kotsonis;Global;Global Comet Stacking Armless Chair;Corporate;Furniture;Chairs;West;97477;Springfield;Oregon;United States;20%;47848,00;2;478,5;0,1
US-2023-167094;10/21/2022;10/22/2022;Damala Kotsonis;Xerox;Xerox 218;Corporate;Office Supplies;Paper;West;97477;Springfield;Oregon;United States;20%;18144,00;1;5184,0;0,4
US-2023-167094;10/21/2022;10/22/2022;Damala Kotsonis;Memorex;Memorex Froggy Flash Drive 8 GB;Corporate;Technology;Accessories;West;97477;Springfield;Oregon;United States;20%;6745,00;2;28,4;0,2
US-2023-101581;10/22/2022;10/27/2022;David Wiener;KI;KI Conference Tables;Corporate;Furniture;Tables;West;97756;Redmond;Oregon;United States;50%;-120513,00;5;177225,0;-0,7
US-2023-111920;10/22/2022;10/26/2022;Paul Stevenson;Dixon;Dixon Ticonderoga Core-Lock Colored Pencils;Home Office;Office Supplies;Art;Central;74133;Tulsa;Oklahoma;United States;0%;120252,00;4;36,4;0,3
US-2023-127180;10/22/2022;10/24/2022;Tom Ashbrook;Global;Globe Weis Peel & Seel First Class Envelopes;Home Office;Office Supplies;Envelopes;East;10024;New York City;New York;United States;0%;28755,00;5;63,9;0,5
US-2023-127180;10/22/2022;10/24/2022;Tom Ashbrook;Canon;Canon imageCLASS 2200 Advanced Copier;Home Office;Technology;Copiers;East;10024;New York City;New York;United States;20%;39199888,00;4;11199968,0;0,4
US-2023-127180;10/22/2022;10/24/2022;Tom Ashbrook;Polycom;Polycom CX600 IP Phone VoIP phone;Home Office;Technology;Phones;East;10024;New York City;New York;United States;0%;647892,00;8;2399,6;0,3
US-2023-127180;10/22/2022;10/24/2022;Tom Ashbrook;Other;i,Sound Portable Power - 8000 mAh;Home Office;Technology;Phones;East;10024;New York City;New York;United States;0%;0,53;1;53,0;0,0
US-2023-130141;10/22/2022;10/24/2022;Helen Abelman;Office Star;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;Consumer;Furniture;Chairs;West;80525;Fort Collins;Colorado;United States;20%;-289568,00;4;579136,0;-0,1
US-2023-130141;10/22/2022;10/24/2022;Helen Abelman;Storex;Storex Flexible Poly Binders with Double Pockets;Consumer;Office Supplies;Binders;West;80525;Fort Collins;Colorado;United States;70%;-25344,00;4;3168,0;-0,8
US-2023-130211;10/22/2022;10/22/2022;Brian DeCherney;Bevis;Bevis 36 x 72 Conference Tables;Consumer;Furniture;Tables;Central;73505;Lawton;Oklahoma;United States;0%;547756,00;2;249,0;0,2
US-2023-130211;10/22/2022;10/22/2022;Brian DeCherney;Fellowes;Fellowes Recycled Storage Drawers;Consumer;Office Supplies;Storage;Central;73505;Lawton;Oklahoma;United States;0%;233163,00;3;333,1;0,1
US-2023-156363;10/22/2022;10/28/2022;Marina Lichtenstein;Other;#6 3/4 Gummed Flap White Envelopes;Corporate;Office Supplies;Envelopes;East;19134;Philadelphia;Pennsylvania;United States;20%;11088,00;4;31,7;0,4
US-2023-156363;10/22/2022;10/28/2022;Marina Lichtenstein;Other;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;Corporate;Technology;Phones;East;19134;Philadelphia;Pennsylvania;United States;40%;-6,54;5;32,7;-0,2
US-2023-105389;10/23/2022;10/28/2022;Darrin Martin;Newell;Newell 320;Consumer;Office Supplies;Art;Central;78207;San Antonio;Texas;United States;20%;0,90;3;10272,0;0,1
US-2023-105389;10/23/2022;10/28/2022;Darrin Martin;Storex;Storex Dura Pro Binders;Consumer;Office Supplies;Binders;Central;78207;San Antonio;Texas;United States;80%;-6237,00;3;3564,0;-1,8
US-2023-105389;10/23/2022;10/28/2022;Darrin Martin;Jabra;Jabra SPEAK 410 Multidevice Speakerphone;Consumer;Technology;Phones;Central;78207;San Antonio;Texas;United States;20%;514975,00;5;824,0;0,1
US-2023-106068;10/23/2022;10/28/2022;Randy Bradley;Acco;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";Consumer;Office Supplies;Binders;Central;78745;Austin;Texas;United States;80%;-151311,00;3;9762,0;-1,6
US-2023-106068;10/23/2022;10/28/2022;Randy Bradley;Carina;"Carina 42""Hx23 3/4""W Media Storage Unit";Consumer;Office Supplies;Storage;Central;78745;Austin;Texas;United States;20%;-583056,00;4;259136,0;-0,2
US-2023-106068;10/23/2022;10/28/2022;Randy Bradley;Advantus;Advantus Rolling Storage Box;Consumer;Office Supplies;Storage;Central;78745;Austin;Texas;United States;20%;12005,00;1;13,7;0,1
US-2023-106068;10/23/2022;10/28/2022;Randy Bradley;WD My Passport;WD My Passport Ultra 1TB Portable External Hard Drive;Consumer;Technology;Accessories;Central;78745;Austin;Texas;United States;20%;-2,07;1;55,2;0,0
US-2023-117079;10/23/2022;10/27/2022;Jocasta Rupert;Other;Wilson SignalBoost 841262 DB PRO Amplifier Kit;Consumer;Technology;Phones;South;32216;Jacksonville;Florida;United States;20%;107985,00;3;863,9;0,1
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;Deflect-o;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;Corporate;Furniture;Furnishings;East;2920;Cranston;Rhode Island;United States;0%;505632,00;2;210,7;0,2
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;Eldon;Eldon 400 Class Desk Accessories, Black Carbon;Corporate;Furniture;Furnishings;East;2920;Cranston;Rhode Island;United States;0%;14,70;4;35,0;0,4
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;KI;KI Adjustable-Height Table;Corporate;Furniture;Tables;East;2920;Cranston;Rhode Island;United States;30%;-137568,00;4;240744,0;-0,1
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;Office Impressions;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";Corporate;Furniture;Tables;East;2920;Cranston;Rhode Island;United States;30%;-1275792,00;3;637896,0;-0,2
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;Hoover;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;Corporate;Office Supplies;Appliances;East;2920;Cranston;Rhode Island;United States;0%;0,67;1;2,2;0,3
US-2023-125451;10/23/2022;10/24/2022;Adam Hart;Wirebound;Wirebound Message Book, 4 per Page;Corporate;Office Supplies;Paper;East;2920;Cranston;Rhode Island;United States;0%;212856,00;8;43,4;0,5
